product_id,metric_date,hashtag,total_views,daily_new_posts,avg_engagement_rate,top_influencer_posts,sentiment_score
4,2022-05-29,#yeti,100000000,261,2.88,39,0.62
4,2022-06-05,#yeti,100000000,268,3.43,40,0.71
4,2022-06-12,#yeti,100000000,174,3.0,26,0.7
4,2022-06-19,#yeti,100000000,200,2.9,30,0.62
4,2022-06-26,#yeti,100000000,124,2.33,18,0.6
4,2022-07-03,#yeti,100000000,214,2.49,32,0.53
4,2022-07-10,#yeti,100000000,218,3.43,32,0.59
4,2022-07-17,#yeti,100000000,201,3.06,30,0.71
4,2022-07-24,#yeti,100000000,225,2.9,33,0.51
4,2022-07-31,#yeti,100000000,168,2.76,25,0.52
4,2022-08-07,#yeti,100000000,297,2.48,44,0.6
4,2022-08-14,#yeti,100000000,213,2.64,31,0.73
4,2022-08-21,#yeti,100000000,168,2.73,25,0.58
4,2022-08-28,#yeti,100000000,111,2.46,16,0.56
4,2022-09-04,#yeti,100000000,142,2.8,21,0.74
4,2022-09-11,#yeti,100000000,257,2.92,38,0.65
4,2022-09-18,#yeti,100000000,105,3.43,15,0.7
4,2022-09-25,#yeti,100000000,123,3.17,18,0.73
4,2022-10-02,#yeti,100000000,296,3.15,44,0.66
4,2022-10-09,#yeti,100000000,232,2.32,34,0.55
4,2022-10-16,#yeti,100000000,140,3.26,21,0.71
4,2022-10-23,#yeti,100000000,158,2.44,23,0.73
4,2022-10-30,#yeti,100000000,184,2.62,27,0.68
4,2022-11-06,#yeti,100000000,103,2.05,15,0.69
4,2022-11-13,#yeti,100000000,234,2.15,35,0.7
4,2022-11-20,#yeti,100000000,110,2.24,16,0.51
4,2022-11-27,#yeti,100000000,261,3.16,39,0.51
4,2022-12-04,#yeti,100000000,291,2.19,43,0.66
4,2022-12-11,#yeti,100000000,133,3.23,19,0.72
4,2022-12-18,#yeti,100000000,119,2.11,17,0.51
4,2022-12-25,#yeti,100000000,290,3.25,43,0.52
4,2023-01-01,#yeti,100000000,250,3.19,37,0.71
4,2023-01-08,#yeti,100000000,179,3.18,26,0.63
4,2023-01-15,#yeti,100000000,105,2.45,15,0.55
4,2023-01-22,#yeti,100000000,167,3.45,25,0.59
4,2023-01-29,#yeti,100000000,209,2.14,31,0.64
4,2023-02-05,#yeti,100000000,223,2.43,33,0.63
4,2023-02-12,#yeti,100000000,197,2.03,29,0.68
4,2023-02-19,#yeti,100000000,195,3.14,29,0.61
4,2023-02-26,#yeti,100000000,247,3.46,37,0.69
4,2023-03-05,#yeti,100000000,214,2.55,32,0.53
4,2023-03-12,#yeti,100000000,179,2.5,26,0.52
4,2023-03-19,#yeti,100000000,143,2.31,21,0.65
4,2023-03-26,#yeti,100000000,121,2.21,18,0.63
4,2023-04-02,#yeti,100000000,245,3.14,36,0.69
4,2023-04-09,#yeti,100000000,164,2.62,24,0.71
4,2023-04-16,#yeti,100000000,109,2.48,16,0.65
4,2023-04-23,#yeti,100000000,101,2.4,15,0.69
4,2023-04-30,#yeti,100000000,225,2.82,33,0.74
4,2023-05-07,#yeti,100000000,160,2.48,24,0.63
4,2023-05-14,#yeti,100000000,289,3.49,43,0.73
4,2023-05-21,#yeti,100000000,208,3.05,31,0.53
4,2023-05-28,#yeti,100000000,103,2.24,15,0.54
4,2023-06-04,#yeti,100000000,212,3.3,31,0.51
4,2023-06-11,#yeti,100000000,208,2.74,31,0.62
4,2023-06-18,#yeti,100000000,291,3.31,43,0.6
4,2023-06-25,#yeti,100000000,175,2.18,26,0.68
4,2023-07-02,#yeti,100000000,273,2.41,40,0.65
4,2023-07-09,#yeti,100000000,195,2.85,29,0.54
4,2023-07-16,#yeti,100000000,233,3.03,34,0.63
4,2023-07-23,#yeti,100000000,164,2.71,24,0.73
4,2023-07-30,#yeti,100000000,291,3.08,43,0.54
4,2023-08-06,#yeti,100000000,283,3.24,42,0.58
4,2023-08-13,#yeti,100000000,145,2.23,21,0.75
4,2023-08-20,#yeti,100000000,101,2.47,15,0.55
4,2023-08-27,#yeti,100000000,124,2.81,18,0.52
4,2023-09-03,#yeti,100000000,259,2.7,38,0.52
4,2023-09-10,#yeti,100000000,262,2.84,39,0.59
4,2023-09-17,#yeti,100000000,103,3.39,15,0.57
4,2023-09-24,#yeti,100000000,209,2.88,31,0.59
4,2023-10-01,#yeti,100000000,296,2.6,44,0.64
4,2023-10-08,#yeti,100000000,264,2.99,39,0.65
4,2023-10-15,#yeti,100000000,126,3.1,18,0.54
4,2023-10-22,#yeti,100000000,244,2.15,36,0.65
4,2023-10-29,#yeti,100000000,296,2.57,44,0.74
4,2023-11-05,#yeti,100000000,288,3.31,43,0.55
4,2023-11-12,#yeti,100000000,100,3.18,15,0.52
4,2023-11-19,#yeti,100000000,257,2.22,38,0.62
4,2023-11-26,#yeti,100000000,100,2.49,15,0.53
4,2023-12-03,#yeti,100000000,212,2.64,31,0.58
4,2023-12-10,#yeti,100000000,228,3.14,34,0.64
4,2023-12-17,#yeti,100000000,196,3.16,29,0.59
4,2023-12-24,#yeti,100000000,233,2.48,34,0.72
4,2023-12-31,#yeti,100000000,154,3.43,23,0.68
4,2024-01-07,#yeti,100000000,211,2.84,31,0.67
4,2024-01-14,#yeti,100000000,164,3.03,24,0.72
4,2024-01-21,#yeti,100000000,266,2.52,39,0.72
4,2024-01-28,#yeti,100000000,219,3.16,32,0.68
4,2024-02-04,#yeti,100000000,154,2.93,23,0.6
4,2024-02-11,#yeti,100000000,145,3.4,21,0.55
4,2024-02-18,#yeti,100000000,192,2.79,28,0.65
4,2024-02-25,#yeti,100000000,184,2.14,27,0.73
4,2024-03-03,#yeti,100000000,228,3.38,34,0.51
4,2024-03-10,#yeti,100000000,170,2.96,25,0.51
4,2024-03-17,#yeti,100000000,278,3.06,41,0.66
4,2024-03-24,#yeti,100000000,246,3.23,36,0.75
4,2024-03-31,#yeti,100000000,261,2.68,39,0.62
4,2024-04-07,#yeti,100000000,265,3.13,39,0.51
4,2024-04-14,#yeti,100000000,107,2.92,16,0.68
4,2024-04-21,#yeti,100000000,145,3.31,21,0.52
4,2024-04-28,#yeti,100000000,130,2.08,19,0.58
4,2024-05-05,#yeti,100000000,239,2.42,35,0.66
4,2024-05-12,#yeti,100000000,288,2.03,43,0.72
4,2024-05-19,#yeti,100000000,143,3.36,21,0.63
4,2024-05-26,#yeti,100000000,270,2.6,40,0.52
4,2024-06-02,#yeti,100000000,294,2.75,44,0.52
4,2024-06-09,#yeti,100000000,213,2.07,31,0.67
4,2024-06-16,#yeti,100000000,204,2.26,30,0.58
4,2024-06-23,#yeti,100000000,243,2.53,36,0.62
4,2024-06-30,#yeti,100000000,278,2.13,41,0.52
4,2024-07-07,#yeti,100000000,123,2.27,18,0.55
4,2024-07-14,#yeti,100000000,251,2.94,37,0.69
4,2024-07-21,#yeti,100000000,102,2.33,15,0.62
4,2024-07-28,#yeti,100000000,285,3.41,42,0.71
4,2024-08-04,#yeti,100000000,264,3.41,39,0.69
4,2024-08-11,#yeti,100000000,288,2.2,43,0.59
4,2024-08-18,#yeti,100000000,173,2.27,25,0.64
4,2024-08-25,#yeti,100000000,205,2.34,30,0.57
4,2024-09-01,#yeti,100000000,151,2.27,22,0.56
4,2024-09-08,#yeti,100000000,212,2.4,31,0.59
4,2024-09-15,#yeti,100000000,193,2.52,28,0.61
4,2024-09-22,#yeti,100000000,261,3.03,39,0.51
4,2024-09-29,#yeti,100000000,249,2.58,37,0.64
4,2024-10-06,#yeti,100000000,279,2.65,41,0.55
4,2024-10-13,#yeti,100000000,279,3.45,41,0.71
4,2024-10-20,#yeti,100000000,168,2.14,25,0.56
4,2024-10-27,#yeti,100000000,219,2.39,32,0.63
4,2024-11-03,#yeti,100000000,261,2.28,39,0.62
4,2024-11-10,#yeti,100000000,182,2.56,27,0.66
4,2024-11-17,#yeti,100000000,108,2.48,16,0.66
4,2024-11-24,#yeti,100000000,102,2.24,15,0.58
4,2024-12-01,#yeti,100000000,265,3.35,39,0.73
4,2024-12-08,#yeti,100000000,178,2.24,26,0.55
4,2024-12-15,#yeti,100000000,105,2.66,15,0.65
4,2024-12-22,#yeti,100000000,277,2.65,41,0.62
4,2024-12-29,#yeti,100000000,162,2.38,24,0.65
