product_id,trend_date,search_interest,region
2,2020-11-18,6,US
2,2020-11-19,3,US
2,2020-11-20,4,US
2,2020-11-21,5,US
2,2020-11-22,3,US
2,2020-11-23,3,US
2,2020-11-24,3,US
2,2020-11-25,4,US
2,2020-11-26,4,US
2,2020-11-27,6,US
2,2020-11-28,5,US
2,2020-11-29,6,US
2,2020-11-30,3,US
2,2020-12-01,5,US
2,2020-12-02,3,US
2,2020-12-03,3,US
2,2020-12-04,6,US
2,2020-12-05,6,US
2,2020-12-06,4,US
2,2020-12-07,3,US
2,2020-12-08,3,US
2,2020-12-09,6,US
2,2020-12-10,6,US
2,2020-12-11,5,US
2,2020-12-12,3,US
2,2020-12-13,6,US
2,2020-12-14,4,US
2,2020-12-15,6,US
2,2020-12-16,5,US
2,2020-12-17,6,US
2,2020-12-18,5,US
2,2020-12-19,4,US
2,2020-12-20,3,US
2,2020-12-21,3,US
2,2020-12-22,3,US
2,2020-12-23,6,US
2,2020-12-24,4,US
2,2020-12-25,6,US
2,2020-12-26,4,US
2,2020-12-27,6,US
2,2020-12-28,3,US
2,2020-12-29,6,US
2,2020-12-30,5,US
2,2020-12-31,5,US
2,2021-01-01,6,US
2,2021-01-02,3,US
2,2021-01-03,4,US
2,2021-01-04,6,US
2,2021-01-05,4,US
2,2021-01-06,6,US
2,2021-01-07,6,US
2,2021-01-08,4,US
2,2021-01-09,6,US
2,2021-01-10,3,US
2,2021-01-11,4,US
2,2021-01-12,6,US
2,2021-01-13,4,US
2,2021-01-14,4,US
2,2021-01-15,6,US
2,2021-01-16,4,US
2,2021-01-17,5,US
2,2021-01-18,5,US
2,2021-01-19,3,US
2,2021-01-20,5,US
2,2021-01-21,6,US
2,2021-01-22,5,US
2,2021-01-23,3,US
2,2021-01-24,3,US
2,2021-01-25,5,US
2,2021-01-26,5,US
2,2021-01-27,5,US
2,2021-01-28,4,US
2,2021-01-29,3,US
2,2021-01-30,3,US
2,2021-01-31,4,US
2,2021-02-01,4,US
2,2021-02-02,4,US
2,2021-02-03,3,US
2,2021-02-04,3,US
2,2021-02-05,4,US
2,2021-02-06,5,US
2,2021-02-07,4,US
2,2021-02-08,3,US
2,2021-02-09,4,US
2,2021-02-10,3,US
2,2021-02-11,5,US
2,2021-02-12,4,US
2,2021-02-13,4,US
2,2021-02-14,4,US
2,2021-02-15,4,US
2,2021-02-16,3,US
2,2021-02-17,6,US
2,2021-02-18,6,US
2,2021-02-19,6,US
2,2021-02-20,5,US
2,2021-02-21,3,US
2,2021-02-22,4,US
2,2021-02-23,3,US
2,2021-02-24,4,US
2,2021-02-25,4,US
2,2021-02-26,3,US
2,2021-02-27,4,US
2,2021-02-28,4,US
2,2021-03-01,4,US
2,2021-03-02,3,US
2,2021-03-03,4,US
2,2021-03-04,3,US
2,2021-03-05,5,US
2,2021-03-06,5,US
2,2021-03-07,3,US
2,2021-03-08,3,US
2,2021-03-09,4,US
2,2021-03-10,6,US
2,2021-03-11,4,US
2,2021-03-12,5,US
2,2021-03-13,6,US
2,2021-03-14,4,US
2,2021-03-15,4,US
2,2021-03-16,6,US
2,2021-03-17,6,US
2,2021-03-18,6,US
2,2021-03-19,3,US
2,2021-03-20,4,US
2,2021-03-21,6,US
2,2021-03-22,3,US
2,2021-03-23,4,US
2,2021-03-24,6,US
2,2021-03-25,6,US
2,2021-03-26,4,US
2,2021-03-27,5,US
2,2021-03-28,4,US
2,2021-03-29,5,US
2,2021-03-30,3,US
2,2021-03-31,4,US
2,2021-04-01,6,US
2,2021-04-02,4,US
2,2021-04-03,3,US
2,2021-04-04,5,US
2,2021-04-05,5,US
2,2021-04-06,5,US
2,2021-04-07,5,US
2,2021-04-08,5,US
2,2021-04-09,6,US
2,2021-04-10,4,US
2,2021-04-11,5,US
2,2021-04-12,4,US
2,2021-04-13,4,US
2,2021-04-14,5,US
2,2021-04-15,6,US
2,2021-04-16,6,US
2,2021-04-17,4,US
2,2021-04-18,4,US
2,2021-04-19,5,US
2,2021-04-20,3,US
2,2021-04-21,5,US
2,2021-04-22,5,US
2,2021-04-23,6,US
2,2021-04-24,3,US
2,2021-04-25,6,US
2,2021-04-26,4,US
2,2021-04-27,4,US
2,2021-04-28,5,US
2,2021-04-29,6,US
2,2021-04-30,5,US
2,2021-05-01,5,US
2,2021-05-02,6,US
2,2021-05-03,4,US
2,2021-05-04,6,US
2,2021-05-05,5,US
2,2021-05-06,5,US
2,2021-05-07,3,US
2,2021-05-08,6,US
2,2021-05-09,5,US
2,2021-05-10,4,US
2,2021-05-11,5,US
2,2021-05-12,3,US
2,2021-05-13,6,US
2,2021-05-14,5,US
2,2021-05-15,4,US
2,2021-05-16,6,US
2,2021-05-17,6,US
2,2021-05-18,4,US
2,2021-05-19,3,US
2,2021-05-20,4,US
2,2021-05-21,5,US
2,2021-05-22,5,US
2,2021-05-23,5,US
2,2021-05-24,5,US
2,2021-05-25,4,US
2,2021-05-26,4,US
2,2021-05-27,6,US
2,2021-05-28,5,US
2,2021-05-29,5,US
2,2021-05-30,4,US
2,2021-05-31,3,US
2,2021-06-01,3,US
2,2021-06-02,4,US
2,2021-06-03,6,US
2,2021-06-04,3,US
2,2021-06-05,6,US
2,2021-06-06,3,US
2,2021-06-07,4,US
2,2021-06-08,4,US
2,2021-06-09,3,US
2,2021-06-10,4,US
2,2021-06-11,4,US
2,2021-06-12,4,US
2,2021-06-13,5,US
2,2021-06-14,4,US
2,2021-06-15,4,US
2,2021-06-16,6,US
2,2021-06-17,3,US
2,2021-06-18,6,US
2,2021-06-19,5,US
2,2021-06-20,5,US
2,2021-06-21,3,US
2,2021-06-22,6,US
2,2021-06-23,3,US
2,2021-06-24,3,US
2,2021-06-25,3,US
2,2021-06-26,5,US
2,2021-06-27,6,US
2,2021-06-28,3,US
2,2021-06-29,4,US
2,2021-06-30,3,US
2,2021-07-01,5,US
2,2021-07-02,4,US
2,2021-07-03,3,US
2,2021-07-04,5,US
2,2021-07-05,3,US
2,2021-07-06,5,US
2,2021-07-07,4,US
2,2021-07-08,5,US
2,2021-07-09,3,US
2,2021-07-10,6,US
2,2021-07-11,6,US
2,2021-07-12,3,US
2,2021-07-13,3,US
2,2021-07-14,6,US
2,2021-07-15,3,US
2,2021-07-16,4,US
2,2021-07-17,4,US
2,2021-07-18,4,US
2,2021-07-19,6,US
2,2021-07-20,5,US
2,2021-07-21,5,US
2,2021-07-22,5,US
2,2021-07-23,5,US
2,2021-07-24,5,US
2,2021-07-25,4,US
2,2021-07-26,6,US
2,2021-07-27,5,US
2,2021-07-28,6,US
2,2021-07-29,5,US
2,2021-07-30,4,US
2,2021-07-31,5,US
2,2021-08-01,3,US
2,2021-08-02,3,US
2,2021-08-03,3,US
2,2021-08-04,4,US
2,2021-08-05,3,US
2,2021-08-06,5,US
2,2021-08-07,5,US
2,2021-08-08,4,US
2,2021-08-09,3,US
2,2021-08-10,4,US
2,2021-08-11,3,US
2,2021-08-12,5,US
2,2021-08-13,5,US
2,2021-08-14,5,US
2,2021-08-15,6,US
2,2021-08-16,5,US
2,2021-08-17,4,US
2,2021-08-18,3,US
2,2021-08-19,4,US
2,2021-08-20,4,US
2,2021-08-21,3,US
2,2021-08-22,4,US
2,2021-08-23,3,US
2,2021-08-24,3,US
2,2021-08-25,6,US
2,2021-08-26,6,US
2,2021-08-27,5,US
2,2021-08-28,4,US
2,2021-08-29,5,US
2,2021-08-30,4,US
2,2021-08-31,6,US
2,2021-09-01,4,US
2,2021-09-02,3,US
2,2021-09-03,3,US
2,2021-09-04,6,US
2,2021-09-05,4,US
2,2021-09-06,4,US
2,2021-09-07,5,US
2,2021-09-08,3,US
2,2021-09-09,4,US
2,2021-09-10,5,US
2,2021-09-11,6,US
2,2021-09-12,5,US
2,2021-09-13,3,US
2,2021-09-14,3,US
2,2021-09-15,6,US
2,2021-09-16,6,US
2,2021-09-17,4,US
2,2021-09-18,6,US
2,2021-09-19,3,US
2,2021-09-20,5,US
2,2021-09-21,5,US
2,2021-09-22,6,US
2,2021-09-23,3,US
2,2021-09-24,6,US
2,2021-09-25,6,US
2,2021-09-26,4,US
2,2021-09-27,6,US
2,2021-09-28,4,US
2,2021-09-29,4,US
2,2021-09-30,6,US
2,2021-10-01,4,US
2,2021-10-02,6,US
2,2021-10-03,6,US
2,2021-10-04,3,US
2,2021-10-05,6,US
2,2021-10-06,5,US
2,2021-10-07,4,US
2,2021-10-08,5,US
2,2021-10-09,5,US
2,2021-10-10,3,US
2,2021-10-11,3,US
2,2021-10-12,3,US
2,2021-10-13,3,US
2,2021-10-14,3,US
2,2021-10-15,4,US
2,2021-10-16,4,US
2,2021-10-17,5,US
2,2021-10-18,4,US
2,2021-10-19,5,US
2,2021-10-20,4,US
2,2021-10-21,4,US
2,2021-10-22,6,US
2,2021-10-23,6,US
2,2021-10-24,5,US
2,2021-10-25,3,US
2,2021-10-26,6,US
2,2021-10-27,6,US
2,2021-10-28,6,US
2,2021-10-29,6,US
2,2021-10-30,6,US
2,2021-10-31,3,US
2,2021-11-01,6,US
2,2021-11-02,3,US
2,2021-11-03,5,US
2,2021-11-04,6,US
2,2021-11-05,6,US
2,2021-11-06,5,US
2,2021-11-07,4,US
2,2021-11-08,5,US
2,2021-11-09,4,US
2,2021-11-10,4,US
2,2021-11-11,4,US
2,2021-11-12,5,US
2,2021-11-13,6,US
2,2021-11-14,3,US
2,2021-11-15,5,US
2,2021-11-16,4,US
2,2021-11-17,6,US
2,2021-11-18,4,US
2,2021-11-19,6,US
2,2021-11-20,4,US
2,2021-11-21,3,US
2,2021-11-22,6,US
2,2021-11-23,5,US
2,2021-11-24,5,US
2,2021-11-25,4,US
2,2021-11-26,5,US
2,2021-11-27,4,US
2,2021-11-28,3,US
2,2021-11-29,5,US
2,2021-11-30,3,US
2,2021-12-01,4,US
2,2021-12-02,3,US
2,2021-12-03,4,US
2,2021-12-04,6,US
2,2021-12-05,4,US
2,2021-12-06,5,US
2,2021-12-07,5,US
2,2021-12-08,4,US
2,2021-12-09,4,US
2,2021-12-10,5,US
2,2021-12-11,3,US
2,2021-12-12,3,US
2,2021-12-13,6,US
2,2021-12-14,4,US
2,2021-12-15,3,US
2,2021-12-16,6,US
2,2021-12-17,4,US
2,2021-12-18,3,US
2,2021-12-19,6,US
2,2021-12-20,3,US
2,2021-12-21,5,US
2,2021-12-22,3,US
2,2021-12-23,5,US
2,2021-12-24,3,US
2,2021-12-25,6,US
2,2021-12-26,4,US
2,2021-12-27,5,US
2,2021-12-28,4,US
2,2021-12-29,4,US
2,2021-12-30,6,US
2,2021-12-31,3,US
2,2022-01-01,4,US
2,2022-01-02,4,US
2,2022-01-03,5,US
2,2022-01-04,3,US
2,2022-01-05,5,US
2,2022-01-06,5,US
2,2022-01-07,3,US
2,2022-01-08,4,US
2,2022-01-09,3,US
2,2022-01-10,3,US
2,2022-01-11,5,US
2,2022-01-12,3,US
2,2022-01-13,5,US
2,2022-01-14,6,US
2,2022-01-15,6,US
2,2022-01-16,4,US
2,2022-01-17,3,US
2,2022-01-18,3,US
2,2022-01-19,4,US
2,2022-01-20,5,US
2,2022-01-21,3,US
2,2022-01-22,4,US
2,2022-01-23,6,US
2,2022-01-24,3,US
2,2022-01-25,6,US
2,2022-01-26,6,US
2,2022-01-27,3,US
2,2022-01-28,6,US
2,2022-01-29,3,US
2,2022-01-30,5,US
2,2022-01-31,3,US
2,2022-02-01,5,US
2,2022-02-02,4,US
2,2022-02-03,5,US
2,2022-02-04,5,US
2,2022-02-05,3,US
2,2022-02-06,4,US
2,2022-02-07,5,US
2,2022-02-08,6,US
2,2022-02-09,3,US
2,2022-02-10,3,US
2,2022-02-11,6,US
2,2022-02-12,5,US
2,2022-02-13,4,US
2,2022-02-14,6,US
2,2022-02-15,4,US
2,2022-02-16,3,US
2,2022-02-17,4,US
2,2022-02-18,3,US
2,2022-02-19,5,US
2,2022-02-20,5,US
2,2022-02-21,5,US
2,2022-02-22,6,US
2,2022-02-23,5,US
2,2022-02-24,6,US
2,2022-02-25,5,US
2,2022-02-26,4,US
2,2022-02-27,5,US
2,2022-02-28,5,US
2,2022-03-01,5,US
2,2022-03-02,4,US
2,2022-03-03,3,US
2,2022-03-04,6,US
2,2022-03-05,6,US
2,2022-03-06,4,US
2,2022-03-07,3,US
2,2022-03-08,4,US
2,2022-03-09,5,US
2,2022-03-10,5,US
2,2022-03-11,6,US
2,2022-03-12,6,US
2,2022-03-13,6,US
2,2022-03-14,3,US
2,2022-03-15,6,US
2,2022-03-16,5,US
2,2022-03-17,4,US
2,2022-03-18,5,US
2,2022-03-19,6,US
2,2022-03-20,6,US
2,2022-03-21,6,US
2,2022-03-22,3,US
2,2022-03-23,3,US
2,2022-03-24,4,US
2,2022-03-25,3,US
2,2022-03-26,3,US
2,2022-03-27,6,US
2,2022-03-28,5,US
2,2022-03-29,5,US
2,2022-03-30,5,US
2,2022-03-31,4,US
2,2022-04-01,5,US
2,2022-04-02,3,US
2,2022-04-03,5,US
2,2022-04-04,5,US
2,2022-04-05,4,US
2,2022-04-06,4,US
2,2022-04-07,5,US
2,2022-04-08,3,US
2,2022-04-09,6,US
2,2022-04-10,5,US
2,2022-04-11,4,US
2,2022-04-12,5,US
2,2022-04-13,6,US
2,2022-04-14,5,US
2,2022-04-15,3,US
2,2022-04-16,5,US
2,2022-04-17,5,US
2,2022-04-18,6,US
2,2022-04-19,3,US
2,2022-04-20,3,US
2,2022-04-21,4,US
2,2022-04-22,4,US
2,2022-04-23,5,US
2,2022-04-24,4,US
2,2022-04-25,5,US
2,2022-04-26,5,US
2,2022-04-27,3,US
2,2022-04-28,5,US
2,2022-04-29,5,US
2,2022-04-30,3,US
2,2022-05-01,6,US
2,2022-05-02,5,US
2,2022-05-03,6,US
2,2022-05-04,5,US
2,2022-05-05,3,US
2,2022-05-06,3,US
2,2022-05-07,6,US
2,2022-05-08,4,US
2,2022-05-09,6,US
2,2022-05-10,6,US
2,2022-05-11,3,US
2,2022-05-12,6,US
2,2022-05-13,4,US
2,2022-05-14,3,US
2,2022-05-15,5,US
2,2022-05-16,5,US
2,2022-05-17,3,US
2,2022-05-18,4,US
2,2022-05-19,4,US
2,2022-05-20,4,US
2,2022-05-21,5,US
2,2022-05-22,4,US
2,2022-05-23,4,US
2,2022-05-24,3,US
2,2022-05-25,5,US
2,2022-05-26,5,US
2,2022-05-27,3,US
2,2022-05-28,5,US
2,2022-05-29,3,US
2,2022-05-30,6,US
2,2022-05-31,3,US
2,2022-06-01,4,US
2,2022-06-02,4,US
2,2022-06-03,3,US
2,2022-06-04,6,US
2,2022-06-05,6,US
2,2022-06-06,5,US
2,2022-06-07,6,US
2,2022-06-08,5,US
2,2022-06-09,4,US
2,2022-06-10,4,US
2,2022-06-11,4,US
2,2022-06-12,5,US
2,2022-06-13,4,US
2,2022-06-14,3,US
2,2022-06-15,4,US
2,2022-06-16,5,US
2,2022-06-17,6,US
2,2022-06-18,3,US
2,2022-06-19,6,US
2,2022-06-20,6,US
2,2022-06-21,6,US
2,2022-06-22,3,US
2,2022-06-23,4,US
2,2022-06-24,4,US
2,2022-06-25,6,US
2,2022-06-26,4,US
2,2022-06-27,5,US
2,2022-06-28,3,US
2,2022-06-29,3,US
2,2022-06-30,5,US
2,2022-07-01,4,US
2,2022-07-02,5,US
2,2022-07-03,4,US
2,2022-07-04,5,US
2,2022-07-05,4,US
2,2022-07-06,6,US
2,2022-07-07,3,US
2,2022-07-08,6,US
2,2022-07-09,6,US
2,2022-07-10,3,US
2,2022-07-11,3,US
2,2022-07-12,4,US
2,2022-07-13,3,US
2,2022-07-14,4,US
2,2022-07-15,6,US
2,2022-07-16,6,US
2,2022-07-17,6,US
2,2022-07-18,3,US
2,2022-07-19,5,US
2,2022-07-20,6,US
2,2022-07-21,5,US
2,2022-07-22,3,US
2,2022-07-23,5,US
2,2022-07-24,3,US
2,2022-07-25,4,US
2,2022-07-26,3,US
2,2022-07-27,6,US
2,2022-07-28,5,US
2,2022-07-29,3,US
2,2022-07-30,6,US
2,2022-07-31,6,US
2,2022-08-01,5,US
2,2022-08-02,5,US
2,2022-08-03,4,US
2,2022-08-04,6,US
2,2022-08-05,3,US
2,2022-08-06,3,US
2,2022-08-07,3,US
2,2022-08-08,6,US
2,2022-08-09,3,US
2,2022-08-10,5,US
2,2022-08-11,4,US
2,2022-08-12,6,US
2,2022-08-13,3,US
2,2022-08-14,4,US
2,2022-08-15,4,US
2,2022-08-16,6,US
2,2022-08-17,5,US
2,2022-08-18,5,US
2,2022-08-19,4,US
2,2022-08-20,4,US
2,2022-08-21,3,US
2,2022-08-22,3,US
2,2022-08-23,6,US
2,2022-08-24,5,US
2,2022-08-25,3,US
2,2022-08-26,3,US
2,2022-08-27,4,US
2,2022-08-28,4,US
2,2022-08-29,5,US
2,2022-08-30,6,US
2,2022-08-31,3,US
2,2022-09-01,4,US
2,2022-09-02,4,US
2,2022-09-03,3,US
2,2022-09-04,3,US
2,2022-09-05,5,US
2,2022-09-06,6,US
2,2022-09-07,5,US
2,2022-09-08,3,US
2,2022-09-09,6,US
2,2022-09-10,4,US
2,2022-09-11,3,US
2,2022-09-12,3,US
2,2022-09-13,4,US
2,2022-09-14,5,US
2,2022-09-15,5,US
2,2022-09-16,4,US
2,2022-09-17,6,US
2,2022-09-18,3,US
2,2022-09-19,4,US
2,2022-09-20,4,US
2,2022-09-21,5,US
2,2022-09-22,3,US
2,2022-09-23,4,US
2,2022-09-24,6,US
2,2022-09-25,3,US
2,2022-09-26,3,US
2,2022-09-27,6,US
2,2022-09-28,6,US
2,2022-09-29,3,US
2,2022-09-30,6,US
2,2022-10-01,4,US
2,2022-10-02,5,US
2,2022-10-03,5,US
2,2022-10-04,5,US
2,2022-10-05,4,US
2,2022-10-06,6,US
2,2022-10-07,3,US
2,2022-10-08,3,US
2,2022-10-09,6,US
2,2022-10-10,4,US
2,2022-10-11,3,US
2,2022-10-12,6,US
2,2022-10-13,6,US
2,2022-10-14,4,US
2,2022-10-15,3,US
2,2022-10-16,4,US
2,2022-10-17,3,US
2,2022-10-18,5,US
2,2022-10-19,6,US
2,2022-10-20,4,US
2,2022-10-21,3,US
2,2022-10-22,5,US
2,2022-10-23,3,US
2,2022-10-24,3,US
2,2022-10-25,3,US
2,2022-10-26,4,US
2,2022-10-27,6,US
2,2022-10-28,3,US
2,2022-10-29,5,US
2,2022-10-30,3,US
2,2022-10-31,4,US
2,2022-11-01,4,US
2,2022-11-02,5,US
2,2022-11-03,3,US
2,2022-11-04,4,US
2,2022-11-05,3,US
2,2022-11-06,3,US
2,2022-11-07,6,US
2,2022-11-08,5,US
2,2022-11-09,5,US
2,2022-11-10,6,US
2,2022-11-11,6,US
2,2022-11-12,6,US
2,2022-11-13,6,US
2,2022-11-14,4,US
2,2022-11-15,5,US
2,2022-11-16,4,US
2,2022-11-17,6,US
2,2022-11-18,5,US
2,2022-11-19,4,US
2,2022-11-20,3,US
2,2022-11-21,4,US
2,2022-11-22,3,US
2,2022-11-23,6,US
2,2022-11-24,6,US
2,2022-11-25,3,US
2,2022-11-26,6,US
2,2022-11-27,5,US
2,2022-11-28,6,US
2,2022-11-29,6,US
2,2022-11-30,6,US
2,2022-12-01,3,US
2,2022-12-02,5,US
2,2022-12-03,4,US
2,2022-12-04,6,US
2,2022-12-05,6,US
2,2022-12-06,3,US
2,2022-12-07,6,US
2,2022-12-08,3,US
2,2022-12-09,6,US
2,2022-12-10,6,US
2,2022-12-11,4,US
2,2022-12-12,6,US
2,2022-12-13,6,US
2,2022-12-14,3,US
2,2022-12-15,5,US
2,2022-12-16,6,US
2,2022-12-17,5,US
2,2022-12-18,6,US
2,2022-12-19,3,US
2,2022-12-20,5,US
2,2022-12-21,6,US
2,2022-12-22,5,US
2,2022-12-23,5,US
2,2022-12-24,3,US
2,2022-12-25,6,US
2,2022-12-26,6,US
2,2022-12-27,4,US
2,2022-12-28,4,US
2,2022-12-29,4,US
2,2022-12-30,3,US
2,2022-12-31,3,US
2,2023-01-01,3,US
2,2023-01-02,5,US
2,2023-01-03,3,US
2,2023-01-04,6,US
2,2023-01-05,3,US
2,2023-01-06,3,US
2,2023-01-07,5,US
2,2023-01-08,6,US
2,2023-01-09,6,US
2,2023-01-10,4,US
2,2023-01-11,3,US
2,2023-01-12,5,US
2,2023-01-13,6,US
2,2023-01-14,6,US
2,2023-01-15,6,US
2,2023-01-16,6,US
2,2023-01-17,6,US
2,2023-01-18,4,US
2,2023-01-19,6,US
2,2023-01-20,4,US
2,2023-01-21,3,US
2,2023-01-22,4,US
2,2023-01-23,3,US
2,2023-01-24,3,US
2,2023-01-25,6,US
2,2023-01-26,6,US
2,2023-01-27,6,US
2,2023-01-28,5,US
2,2023-01-29,3,US
2,2023-01-30,6,US
2,2023-01-31,5,US
2,2023-02-01,6,US
2,2023-02-02,7,US
2,2023-02-03,2,US
2,2023-02-04,5,US
2,2023-02-05,1,US
2,2023-02-06,3,US
2,2023-02-07,6,US
2,2023-02-08,1,US
2,2023-02-09,7,US
2,2023-02-10,9,US
2,2023-02-11,9,US
2,2023-02-12,4,US
2,2023-02-13,10,US
2,2023-02-14,10,US
2,2023-02-15,0,US
2,2023-02-16,6,US
2,2023-02-17,9,US
2,2023-02-18,10,US
2,2023-02-19,3,US
2,2023-02-20,6,US
2,2023-02-21,10,US
2,2023-02-22,2,US
2,2023-02-23,8,US
2,2023-02-24,3,US
2,2023-02-25,11,US
2,2023-02-26,3,US
2,2023-02-27,10,US
2,2023-02-28,2,US
2,2023-03-01,9,US
2,2023-03-02,8,US
2,2023-03-03,11,US
2,2023-03-04,6,US
2,2023-03-05,5,US
2,2023-03-06,5,US
2,2023-03-07,3,US
2,2023-03-08,5,US
2,2023-03-09,4,US
2,2023-03-10,3,US
2,2023-03-11,7,US
2,2023-03-12,11,US
2,2023-03-13,13,US
2,2023-03-14,13,US
2,2023-03-15,9,US
2,2023-03-16,8,US
2,2023-03-17,10,US
2,2023-03-18,6,US
2,2023-03-19,10,US
2,2023-03-20,14,US
2,2023-03-21,12,US
2,2023-03-22,13,US
2,2023-03-23,8,US
2,2023-03-24,7,US
2,2023-03-25,15,US
2,2023-03-26,10,US
2,2023-03-27,10,US
2,2023-03-28,17,US
2,2023-03-29,9,US
2,2023-03-30,10,US
2,2023-03-31,12,US
2,2023-04-01,16,US
2,2023-04-02,15,US
2,2023-04-03,18,US
2,2023-04-04,11,US
2,2023-04-05,16,US
2,2023-04-06,17,US
2,2023-04-07,16,US
2,2023-04-08,12,US
2,2023-04-09,21,US
2,2023-04-10,14,US
2,2023-04-11,21,US
2,2023-04-12,14,US
2,2023-04-13,14,US
2,2023-04-14,16,US
2,2023-04-15,16,US
2,2023-04-16,21,US
2,2023-04-17,22,US
2,2023-04-18,22,US
2,2023-04-19,18,US
2,2023-04-20,19,US
2,2023-04-21,19,US
2,2023-04-22,17,US
2,2023-04-23,23,US
2,2023-04-24,26,US
2,2023-04-25,20,US
2,2023-04-26,22,US
2,2023-04-27,23,US
2,2023-04-28,23,US
2,2023-04-29,27,US
2,2023-04-30,27,US
2,2023-05-01,23,US
2,2023-05-02,22,US
2,2023-05-03,24,US
2,2023-05-04,25,US
2,2023-05-05,24,US
2,2023-05-06,32,US
2,2023-05-07,27,US
2,2023-05-08,29,US
2,2023-05-09,30,US
2,2023-05-10,32,US
2,2023-05-11,27,US
2,2023-05-12,32,US
2,2023-05-13,29,US
2,2023-05-14,37,US
2,2023-05-15,32,US
2,2023-05-16,33,US
2,2023-05-17,32,US
2,2023-05-18,35,US
2,2023-05-19,33,US
2,2023-05-20,34,US
2,2023-05-21,33,US
2,2023-05-22,40,US
2,2023-05-23,40,US
2,2023-05-24,35,US
2,2023-05-25,38,US
2,2023-05-26,40,US
2,2023-05-27,45,US
2,2023-05-28,42,US
2,2023-05-29,42,US
2,2023-05-30,46,US
2,2023-05-31,46,US
2,2023-06-01,43,US
2,2023-06-02,45,US
2,2023-06-03,49,US
2,2023-06-04,46,US
2,2023-06-05,50,US
2,2023-06-06,47,US
2,2023-06-07,44,US
2,2023-06-08,53,US
2,2023-06-09,51,US
2,2023-06-10,50,US
2,2023-06-11,55,US
2,2023-06-12,54,US
2,2023-06-13,54,US
2,2023-06-14,54,US
2,2023-06-15,50,US
2,2023-06-16,57,US
2,2023-06-17,52,US
2,2023-06-18,61,US
2,2023-06-19,61,US
2,2023-06-20,60,US
2,2023-06-21,54,US
2,2023-06-22,58,US
2,2023-06-23,65,US
2,2023-06-24,60,US
2,2023-06-25,66,US
2,2023-06-26,63,US
2,2023-06-27,66,US
2,2023-06-28,61,US
2,2023-06-29,69,US
2,2023-06-30,69,US
2,2023-07-01,62,US
2,2023-07-02,66,US
2,2023-07-03,67,US
2,2023-07-04,67,US
2,2023-07-05,67,US
2,2023-07-06,70,US
2,2023-07-07,75,US
2,2023-07-08,75,US
2,2023-07-09,74,US
2,2023-07-10,74,US
2,2023-07-11,74,US
2,2023-07-12,75,US
2,2023-07-13,73,US
2,2023-07-14,78,US
2,2023-07-15,81,US
2,2023-07-16,84,US
2,2023-07-17,84,US
2,2023-07-18,82,US
2,2023-07-19,78,US
2,2023-07-20,81,US
2,2023-07-21,84,US
2,2023-07-22,83,US
2,2023-07-23,85,US
2,2023-07-24,86,US
2,2023-07-25,87,US
2,2023-07-26,90,US
2,2023-07-27,85,US
2,2023-07-28,88,US
2,2023-07-29,88,US
2,2023-07-30,94,US
2,2023-07-31,95,US
2,2023-08-01,95,US
2,2023-08-02,88,US
2,2023-08-03,95,US
2,2023-08-04,88,US
2,2023-08-05,86,US
2,2023-08-06,89,US
2,2023-08-07,90,US
2,2023-08-08,88,US
2,2023-08-09,78,US
2,2023-08-10,84,US
2,2023-08-11,78,US
2,2023-08-12,76,US
2,2023-08-13,77,US
2,2023-08-14,78,US
2,2023-08-15,71,US
2,2023-08-16,77,US
2,2023-08-17,69,US
2,2023-08-18,76,US
2,2023-08-19,69,US
2,2023-08-20,72,US
2,2023-08-21,65,US
2,2023-08-22,66,US
2,2023-08-23,67,US
2,2023-08-24,61,US
2,2023-08-25,60,US
2,2023-08-26,65,US
2,2023-08-27,64,US
2,2023-08-28,63,US
2,2023-08-29,63,US
2,2023-08-30,61,US
2,2023-08-31,57,US
2,2023-09-01,53,US
2,2023-09-02,53,US
2,2023-09-03,54,US
2,2023-09-04,50,US
2,2023-09-05,56,US
2,2023-09-06,55,US
2,2023-09-07,46,US
2,2023-09-08,47,US
2,2023-09-09,52,US
2,2023-09-10,52,US
2,2023-09-11,45,US
2,2023-09-12,46,US
2,2023-09-13,50,US
2,2023-09-14,47,US
2,2023-09-15,42,US
2,2023-09-16,47,US
2,2023-09-17,43,US
2,2023-09-18,44,US
2,2023-09-19,38,US
2,2023-09-20,36,US
2,2023-09-21,39,US
2,2023-09-22,40,US
2,2023-09-23,36,US
2,2023-09-24,42,US
2,2023-09-25,38,US
2,2023-09-26,35,US
2,2023-09-27,33,US
2,2023-09-28,40,US
2,2023-09-29,38,US
2,2023-09-30,36,US
2,2023-10-01,32,US
2,2023-10-02,32,US
2,2023-10-03,29,US
2,2023-10-04,33,US
2,2023-10-05,36,US
2,2023-10-06,35,US
2,2023-10-07,32,US
2,2023-10-08,32,US
2,2023-10-09,27,US
2,2023-10-10,28,US
2,2023-10-11,24,US
2,2023-10-12,31,US
2,2023-10-13,30,US
2,2023-10-14,22,US
2,2023-10-15,31,US
2,2023-10-16,28,US
2,2023-10-17,27,US
2,2023-10-18,20,US
2,2023-10-19,22,US
2,2023-10-20,28,US
2,2023-10-21,22,US
2,2023-10-22,28,US
2,2023-10-23,25,US
2,2023-10-24,22,US
2,2023-10-25,21,US
2,2023-10-26,21,US
2,2023-10-27,20,US
2,2023-10-28,21,US
